Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Actual,3,895598639,524288,1708.22
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Result,1,893390723.5,524288,1704.01
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Result,2,890247705.5,524288,1698.01
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Result,3,893343660.5,524288,1703.92
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Overhead,Jitting,1,318905,1,318905
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Jitting,1,34364817,1,34364817
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,1,62847323,2,31423661.5
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,2,89887265,3,29962421.67
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,3,113104814,4,28276203.5
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,4,115772959,5,23154591.8
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,5,143349076,6,23891512.67
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,6,154172535,7,22024647.86
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,7,181093681,8,22636710.13
Lists.Max,Algorithms.Benchmarker.ListDataStructures,Lists,Max,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=RandomArray&N=1000,1,Workload,Pilot,8,200717579,9,22301953.22
